descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
Apartamento à venda 2 Quartos, 1 Suite, 2 Vagas, 143.1M², Santa Quitéria, Curitiba - PR | Condomíni;Rua Coronel Pretextato Pena Forte Taborda Ribas;['10'];[2];[2];-;492270;350;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-quiteria-bairros-curitiba-com-garagem-66m2-venda-RS492270-id-2543212433/
Apartamento de 66m²privativos, Semi-mobiliado com 3 dormitórios e 1 vaga de garagem - à venda no Ba;Rua Nicolau Salomão;['73'];[3];[1];-;199900;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-66m2-venda-RS199900-id-2541076317/
CURITIBA - Apartamento Padrão - Hugo Lange;-;['130'];[3];[1];-;1017150;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-hugo-lange-bairros-curitiba-com-garagem-130m2-venda-RS1017150-id-2540155717/
Apartamento mobiliado de 3 Suítes, 164 m² privativos, sacada gourmet, suíte master com hidro, em lo;Travessa Capitão Clementino Paraná;['231'];[3];[4];-;995700;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-164m2-venda-RS995700-id-2543523065/
APARTAMENTO com 3 dormitórios à venda por R$ 1.455.000,00 no bairro Cabral - CURITIBA / PR;Rua Quintino Bocaiúva;['275'];[3];[3];-;1455000;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-275m2-venda-RS1455000-id-2540160721/
Apto Na Eduardo Sprada Reformado;-;['53'];[2];[1];-;175000;360;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-40m2-venda-RS175000-id-2544612764/
Apartamento com 03 quartos no Cabral-1806-HABITEC;Rua Coronel Amazonas Marcondes;['76'];[3];[2];-;680000;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-76m2-venda-RS680000-id-2539415078/
Curitiba - Apartamento Padrão - Batel;-;['96'];[3];[3];-;880000;400;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-96m2-venda-RS880000-id-2544045243/
Condomínio Quartier - Apartamento à venda com 4 quartos (2 suítes) 188m² privativos - Água Verde, C;Rua José Cadilhe;['350'];[4];[5];-;2200000;-;https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-188m2-venda-RS2200000-id-2543685035/
Bonarda - Apartamento semi mobiliado com 2 quartos sendo 1 suite e 2 vagas à venda, Mossunguê;Rua João Domachoski;[];[2];[2];-;703000;490;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mossungue-bairros-curitiba-com-garagem-70m2-venda-RS703000-id-2544270389/
Apartamento 3 Quartos no Centro de Curitiba!;Alameda Doutor Carlos de Carvalho;['134'];[3];[2];-;289000;1080;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-110m2-venda-RS289000-id-2544101902/
Apartamento à venda, 130 m² por R$ 1.317.909,42 - Bacacheri - Curitiba/PR;Rua Canadá;['231'];[3];[4];-;1317909;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-131m2-venda-RS1317909-id-2521892012/
APARTAMENTO com 2 dormitórios à venda com 67m² por R$ 185.000,00 no bairro Santa Cândida - CURITIBA;Rua Mário Beraldi;['67'];[2];[1];-;185000;180;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-50m2-venda-RS185000-id-2530215310/
Apartamento à venda com 3 quartos (1 suíte) - Água Verde, Curitiba.;Rua Coronel Dulcídio;['168'];[3];[2];-;1260000;940;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-143m2-venda-RS1260000-id-2542303630/
Apartamento de 2 Quartos com Suíte, 60 m² privativos, 2 vagas, sacada com churrasqueira, pronto par;Rua Paraíba;['119'];[2];[2];-;490000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaira-bairros-curitiba-com-garagem-60m2-venda-RS490000-id-2542308526/
Apartamento no Batel - ARYA 1;Avenida Sete de Setembro;['472'];[4];[6];-;2400000;2073;https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-347m2-venda-RS2400000-id-2542505978/
Apartamento para venda possui 101 metros quadrados com 3 quartos em Juvevê - Curitiba - PR;Rua Marechal Hermes;['136'];[3];[3];-;520000;520;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-101m2-venda-RS520000-id-2540851924/
CURITIBA - Apartamento Padrão - Fanny;Rua Major Vicente de Castro;['101'];[2];[2];-;385500;350;https://www.vivareal.com.br/imovel/apartamento-2-quartos-fanny-bairros-curitiba-com-garagem-63m2-venda-RS385500-id-2527618481/
CURITIBA - Apartamento Padrão - Alto da Rua XV;-;['92'];[3];[2];-;1088321;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-92m2-venda-RS1088321-id-2544032095/
Apartamento com 3 dormitórios, 2 vagas, 106 m² - Boa Vista - Cabral Hills;Rua Canadá;['200'];[3];[3];-;805000;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-106m2-venda-RS805000-id-2475689873/
CURITIBA - Padrão - Boqueirão;-;['68'];[3];[1];-;240000;240;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boqueirao-bairros-curitiba-com-garagem-59m2-venda-RS240000-id-2530592503/
CURITIBA - Apartamento Padrão - Centro;Rua Nilo Cairo;['23'];[1];[1];-;120000;249;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-17m2-venda-RS120000-id-2540761191/
EDIFÍCIO PORTO RICO;Rua Acyr Guimarães;['124'];[2];[2];-;549000;868;https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-71m2-venda-RS549000-id-2532290279/
Apartamento novo no Bairro Santa Cândida com 2 Dormitórios e vaga de garagem rotativa - à venda, pr;Rua Fábio Fanuchi;['52'];[2];[1];-;160000;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-38m2-venda-RS160000-id-2543523634/
Apartamento garden venda tem 50 metros quadrados com 2 quartos em Tingui - Curitiba - PR;-;['90'];[2];[1];-;280000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-50m2-venda-RS280000-id-2539162279/
Apartamento com 3 dormitórios à venda, 129 m² por R$ 1.190.000,00 - Ahú - Curitiba/PR;Rua Fausto Nascimento Bittencourt;['154'];[3];[3];-;1190000;1001;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-129m2-venda-RS1190000-id-2538595447/
Apartamento à venda, 142 m² com 3 quartos, Juvevê - Curitiba - PR;Rua Jaime Balão;[];[3];[4];-;1426100;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-142m2-venda-RS1426100-id-2534744321/
Apartamento com 2 dormitórios à venda, 65 m² por R$ 310.000,00 - Vila Izabel - Curitiba/PR;-;['95'];[2];[2];-;310000;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-65m2-venda-RS310000-id-2542411516/
[ENTREGA DEZ/22] Apartamento de 87,49m² com 3 quartos, suíte, sacada com churrasqueira, 2 vagas, no;Rua Vinte e Nove de Junho;['100'];[3];[2];-;643413;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-87m2-venda-RS643413-id-2542307930/
Apartamento com linda vista para o Aeroporto do Bacacheri;Rua Canadá;['170'];[3];[3];-;878289;550;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-109m2-venda-RS878289-id-2488750063/
Curitiba - Apartamento Padrão - Cidade Industrial;-;['38'];[1];[1];-;215900;250;https://www.vivareal.com.br/imovel/apartamento-1-quartos-cidade-industrial-bairros-curitiba-27m2-venda-RS215900-id-2533482494/
Apartamento com 05 quartos no Batel-3262-HABITEC;Rua Coronel Dulcídio;['433'];[5];[6];-;2950000;-;https://www.vivareal.com.br/imovel/apartamento-5-quartos-batel-bairros-curitiba-com-garagem-433m2-venda-RS2950000-id-2535862149/
Excelente apartamento de 2 quartos na Cidade Industrial!!;Rua Pedro Driessen Filho;['51'];[2];[1];-;128000;250;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-43m2-venda-RS128000-id-2513204712/
APARTAMENTO com 1 dormitório à venda com 751.06m² por R$ 429.903,64 no bairro São Francisco - CURITI;Rua Presidente Carlos Cavalcanti;['751'];[1];[1];-;429903;-;https://www.vivareal.com.br/imovel/apartamento-1-quartos-sao-francisco-bairros-curitiba-com-garagem-43m2-venda-RS429903-id-2544016308/
Res. Presenza- Apartamento 2 quartos com cozinha planejada e vaga de garagem à venda, Bacacheri, Cu;Rua Vinte e Nove de Junho;['98'];[2];[1];-;320000;200;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-51m2-venda-RS320000-id-2542305664/
Decorado com 2 quartos ( suíte);Rua João Alencar Guimarães;['97'];[2];[2];-;455000;500;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-quiteria-bairros-curitiba-com-garagem-63m2-venda-RS455000-id-2542862521/
Apartamento para venda possui 99 metros quadrados com 3 quartos em Cabral - Curitiba - PR;Rua Coronel Amazonas Marcondes;[];[3];[2];-;699990;600;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-99m2-venda-RS699990-id-2491551373/
Apartamento residencial para venda, Tingui, Curitiba - AP9376.;-;['36'];[1];[1];-;239900;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-tingui-bairros-curitiba-com-garagem-36m2-venda-RS239900-id-2544305855/
Apartamento para venda tem 260 metros quadrados com 4 quartos em Campo Comprido - Curitiba - PR;Rua José Izidoro Biazetto;['463'];[4];[5];-;3399900;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-comprido-bairros-curitiba-com-garagem-260m2-venda-RS3399900-id-2533901977/
Vendas Apartamento Curitiba PR;Rua Frei Gaspar da Madre de Deus;['50'];[2];[2];-;239000;450;https://www.vivareal.com.br/imovel/apartamento-2-quartos-portao-bairros-curitiba-com-garagem-50m2-venda-RS239000-id-2537617576/
EXCELENTE APARTAMENTO COM 2 QUARTOS 2 VAGAS SEMIMOBILIADO NO BIGORRILHO-CURITIBA-PR;Rua Marechal José Bernardino Bormann;['96'];[2];[2];-;450000;791;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-76m2-venda-RS450000-id-2542887399/
Apartamento residencial para venda, Cajuru, Curitiba - AP8632.;-;['69'];[3];[2];-;335220;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cajuru-bairros-curitiba-com-garagem-69m2-venda-RS335220-id-2544305898/
Apartamento Duplex com 2 dormitórios à venda, 66 m² por R$ 460.000,00 - Cabral - Curitiba/PR;Rua Doutor Manoel Pedro;['109'];[2];[2];-;460000;620;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cabral-bairros-curitiba-com-garagem-66m2-venda-RS460000-id-2538673117/
Apartamento alto padrão 3 suítes semimobiliado;Rua Deputado Heitor Alencar Furtado;['473'];[3];[6];-;3650000;2200;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-268m2-venda-RS3650000-id-2542435323/
COBERTURA, 249M2 – 03 QUARTOS, RUA CEL. AMAZONAS MARCONDES, 1359 – CABRAL, CURITIBA-PR.;Rua Coronel Amazonas Marcondes;['249'];[3];[4];-;1780000;0;https://www.vivareal.com.br/imovel/cobertura-3-quartos-cabral-bairros-curitiba-com-garagem-177m2-venda-RS1780000-id-2524761586/
REbrokers - Apartamento 3 Quartos, 1 Vaga | Centro - Curitiba para comprar;Rua Benjamin Constant;['196'];[3];[2];-;560000;536;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-142m2-venda-RS560000-id-2535703384/
Studio com 1 dormitório à venda, 35 m² por R$ 450.000,00 - Centro - Curitiba/PR;Rua Nunes Machado;['57'];[1];[1];-;450000;940;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-35m2-venda-RS450000-id-2534966913/
Novinho e Prontinho te Esperando!!!;Rua Antônio Lago;['134'];[2];[2];-;689000;750;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-69m2-venda-RS689000-id-2542275116/
Apartamento com 2 dormitórios à venda, 72 m² por R$ 734.500,00 - Mercês - Curitiba/PR;Rua Visconde do Rio Branco;['141'];[2];[2];-;734500;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-73m2-venda-RS734500-id-2542039255/
Apartamento à venda, Mercês, Curitiba, PR;Rua Brigadeiro Franco;['114'];[4];[2];-;420000;180;https://www.vivareal.com.br/imovel/apartamento-4-quartos-merces-bairros-curitiba-114m2-venda-RS420000-id-2542303995/
Apartamento com 2 dormitórios à venda por R$ 758.000,00 - Centro - Curitiba/PR;Rua Nunes Machado;['139'];[2];[2];-;758000;1977;https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-139m2-venda-RS758000-id-2544822037/
Curitiba - Apartamento Padrão - Tingui;-;['70'];[3];[1];-;200000;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-66m2-venda-RS200000-id-2539784787/
Apartamento de Alto Padrão com 3 Suítes, 132 m² privativos, sacada gourmet, em localização privileg;Rua Manoel Eufrásio;['212'];[3];[4];-;1270700;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-132m2-venda-RS1270700-id-2543524104/
Apartamento para venda tem 65 metros quadrados com 2 quartos em Santa Felicidade - Curitiba - PR;Avenida Fredolin Wolf;[];[2];[2];-;519999;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-felicidade-bairros-curitiba-com-garagem-65m2-venda-RS519999-id-2540736363/
Garden no Campo Comprido/Ecoville, NOVO E PRONTO PARA MORAR;Rua Lourenço Bizinelli;['96'];[1];[1];-;250000;280;https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-comprido-bairros-curitiba-com-garagem-45m2-venda-RS250000-id-2540596377/
Ed. Alvorada, um clássico da arquitetura Curitibana. Recentemente reformado.;Rua Mariano Torres;['187'];[4];[3];-;670000;976;https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-156m2-venda-RS670000-id-81287548/
Garden no Santo Inácio - ARYA 1;Rua João Batista Dallarmi;['252'];[3];[3];-;1400000;361;https://www.vivareal.com.br/imovel/apartamento-3-quartos-santo-inacio-bairros-curitiba-com-garagem-184m2-venda-RS1400000-id-2537055281/
Apartamento à venda 2 Quartos, 1 Vaga, 51.01M², Capão Raso, Curitiba - PR;Rua Antônio Freitas Barbosa;['51'];[2];[1];-;250900;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-48m2-venda-RS250900-id-2542306131/
Apartamento de 72m² com 2 Dormitórios, 1 Suíte, Sacada com churrasqueira e 1 vaga à venda, Bacacher;Rua Eduardo Geronasso;['72'];[2];[2];-;500000;400;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-72m2-venda-RS500000-id-2543523052/
Curitiba - Apartamento Padrão - Água Verde;-;['88'];[3];[1];-;730000;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-88m2-venda-RS730000-id-2541822120/
Apartamento à venda, 103 m² por R$ 855.000,00 - Vila Izabel - Curitiba/PR;Rua Guararapes;['131'];[3];[1];-;855000;570;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-103m2-venda-RS855000-id-2534790508/
Apartamento com 1 dormitório à venda, 29 m² por R$ 238.000,00 - Jardim das Américas - Curitiba/PR;Rua Deputado Miguel Buffara;['39'];[1];[1];-;238000;250;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-das-americas-bairros-curitiba-29m2-venda-RS238000-id-2534482789/
Apartamento Garden com 3 dormitórios à venda, 76 m² + 30 m2 (Garden) por R$ 505.000 - Vila Izabel -;-;['157'];[3];[2];-;505000;400;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-76m2-venda-RS505000-id-2523098069/
Curitiba - Apartamento Padrão - Bigorrilho;-;['67'];[1];[1];-;743170;-;https://www.vivareal.com.br/imovel/apartamento-1-quartos-bigorrilho-bairros-curitiba-com-garagem-67m2-venda-RS743170-id-2532524817/
APARTAMENTO A VENDA EM UBERABA,CURITIBA, A 100 METROS DA JATOCLUB ACADEMIA DE MUSCULAÇÃO, COM SUITE.;Rua Rodolfo Bernardelli;['78'];[2];[2];-;316000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-uberaba-bairros-curitiba-com-garagem-63m2-venda-RS316000-id-2526849207/
Curitiba - Apartamento Padrão - Centro;-;['97'];[3];[1];-;913888;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-97m2-venda-RS913888-id-2538282799/
CURITIBA - Apartamento Padrão - Pinheirinho;-;['110'];[3];[2];-;278000;330;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pinheirinho-bairros-curitiba-com-garagem-61m2-venda-RS278000-id-2539713284/
CURITIBA - Apartamento Padrão - São Francisco;-;['133'];[2];[1];-;550000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-francisco-bairros-curitiba-com-garagem-77m2-venda-RS550000-id-2542289079/
Apartamento para venda com 56 metros quadrados com 2 quartos em Santo Inácio - Curitiba - PR;Rua Tobias de Macedo Júnior;['65'];[2];[2];-;472000;380;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santo-inacio-bairros-curitiba-com-garagem-56m2-venda-RS472000-id-2475712355/
APTO AMPLO E AREJADO, PRÓXIMO A TODAS AS FACILIDADES QUE A REGIÃO OFERECE.;Avenida Presidente Arthur da Silva Bernardes;['98'];[3];[2];-;495000;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-89m2-venda-RS495000-id-2538333922/
Curitiba - Apartamento Padrão - Bigorrilho;-;['67'];[1];[1];-;743170;-;https://www.vivareal.com.br/imovel/apartamento-1-quartos-bigorrilho-bairros-curitiba-com-garagem-67m2-venda-RS743170-id-2532524817/
APARTAMENTO A VENDA EM UBERABA,CURITIBA, A 100 METROS DA JATOCLUB ACADEMIA DE MUSCULAÇÃO, COM SUITE.;Rua Rodolfo Bernardelli;['78'];[2];[2];-;316000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-uberaba-bairros-curitiba-com-garagem-63m2-venda-RS316000-id-2526849207/
Curitiba - Apartamento Padrão - Centro;-;['97'];[3];[1];-;913888;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-97m2-venda-RS913888-id-2538282799/
CURITIBA - Apartamento Padrão - Pinheirinho;-;['110'];[3];[2];-;278000;330;https://www.vivareal.com.br/imovel/apartamento-3-quartos-pinheirinho-bairros-curitiba-com-garagem-61m2-venda-RS278000-id-2539713284/
CURITIBA - Apartamento Padrão - São Francisco;-;['133'];[2];[1];-;550000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-francisco-bairros-curitiba-com-garagem-77m2-venda-RS550000-id-2542289079/
Apartamento para venda com 56 metros quadrados com 2 quartos em Santo Inácio - Curitiba - PR;Rua Tobias de Macedo Júnior;['65'];[2];[2];-;472000;380;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santo-inacio-bairros-curitiba-com-garagem-56m2-venda-RS472000-id-2475712355/
APTO AMPLO E AREJADO, PRÓXIMO A TODAS AS FACILIDADES QUE A REGIÃO OFERECE.;Avenida Presidente Arthur da Silva Bernardes;['98'];[3];[2];-;495000;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-89m2-venda-RS495000-id-2538333922/
!!! ED JARDIM CHAMPAGNAT !! APT 94,57 M² PRIVATIVO !!! 02 VAGAS;Rua Coronel Joaquim Ignácio Taborda Ribas;['95'];[3];[3];-;980371;325;https://www.vivareal.com.br/imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-95m2-venda-RS980371-id-2542354610/
Apartamento com 2 dormitórios à venda, 89 m² por R$ 1.000.400,94 - Bigorrilho - Curitiba/PR;Rua Desembargador Otávio do Amaral;['179'];[2];[2];-;1000401;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-89m2-venda-RS1000401-id-2538149393/
